NODE,IN_DEGREE,OUT_DEGREE,CLOSENESS,BETWEENNESS,PAGERANK,CC 
109623512,20,57,0.392815086071,2.60263439668e-05,6.12512620269e-05,0.423611111111
118978778,266,276,0.426634373067,0.000355663938242,0.000445680049245,0.256859771509
1441302692,3,18,0.342415113416,3.46767149659e-06,3.47167106126e-05,0.178947368421
2267288613,86,117,0.404646201749,7.21060179704e-05,0.000180570451575,0.372015431133
50591969,9,32,0.36168151015,3.45682519436e-05,5.83886854299e-05,0.357357357357
761231588,185,481,0.460416405162,0.0012577378687,0.000269272888623,0.197426940445
272354189,2,1,0.217554565899,1.97705333704e-10,3.23980984697e-05,0.666666666667
1174943977,16,23,0.342469327335,0.000116852675976,0.000164691150144,0.292307692308
1291622634,128,124,0.42041521311,0.000176963453886,0.000247852285819,0.340479651163
106772715,185,3,0.275423221678,0.000157382472849,0.000719767728838,0.0442894507411
415135980,14,55,0.376049421323,5.36821280203e-05,8.18091086994e-05,0.286967418546
3104176366,8,9,0.344761917668,2.48186742054e-08,3.90105901958e-05,0.56043956044
2386835695,20,13,0.340394408915,7.12141178315e-06,5.52840833659e-05,0.460591133005
3527260401,8,6,0.291986537723,4.57040674199e-07,4.84006118264e-05,0.436363636364
360748546,74,34,0.343584508212,0.000370416947867,0.000864751394864,0.186991869919
435173619,707,733,0.474610262524,0.00392501195066,0.00113724850457,0.148302563097
569882868,18,45,0.391322708539,2.12029000435e-06,5.9661659874e-05,0.475362318841
24504702,52,50,0.371911325903,0.000587039196173,0.000334531633059,0.27967806841
199923959,691,1338,0.509009594411,0.0334183563119,0.001210239212,0.060157790927
1947015416,190,191,0.43148539227,0.000307097188547,0.000314068216491,0.337187382179
3602290937,2,15,0.343012412219,2.05088587542e-08,4.4982794237e-05,0.542857142857
2289400058,265,287,0.44603284286,0.00103132908619,0.00042988915324,0.218207851092
615799036,37,74,0.399489569019,0.000252938633868,9.06096979885e-05,0.247086247086
1475843114,5,14,0.374001257275,9.35534055099e-05,4.91194463189e-05,0.266666666667
464623870,27,8,0.329354590248,5.72315669734e-06,8.43332696502e-05,0.119658119658
265310795,33,39,0.348651881278,1.69407661115e-05,9.83770605582e-05,0.28656462585
1096235264,391,154,0.392494333415,0.00177729929912,0.00111464579211,0.162595730606
311392513,8,4,0.273923418154,2.35235657443e-08,5.31418425369e-05,0.8
492460290,6,6,0.292638337476,3.25421850307e-08,3.86751782502e-05,0.418181818182
233527556,5,4,0.282307004888,1.23665127688e-06,3.75059126622e-05,0.357142857143
235628934,3,8,0.323178884125,7.33414524776e-08,3.4133775205e-05,0.5
2811414913,214,336,0.444155291879,0.000577242275115,0.000321561098677,0.266810419182
1264916744,3,10,0.345422592055,2.02212947165e-07,3.60660850099e-05,0.511111111111
2772829228,157,166,0.438616297567,0.000195464124739,0.000248234098087,0.372483947767
417920790,48,79,0.399563364081,7.23804594203e-05,0.000126491433464,0.301415236375
254032141,34,39,0.389350422365,1.63448968054e-05,8.99231494731e-05,0.327285921626
3742487597,1,3,0.233425378671,0.0,3.12959459468e-05,1.0
736745744,121,121,0.403363407264,0.00087944915747,0.000782080138767,0.196867386008
1130420497,302,252,0.435788510416,0.00046941384895,0.00048317182119,0.292459163124
405682451,19,41,0.403137875585,1.09700801739e-05,5.97214708475e-05,0.414174972315
474560788,5,12,0.330310188814,1.56904037282e-06,3.89039183107e-05,0.21978021978
406909998,0,6,0.233297919864,0.0,3.02671501708e-05,0.466666666667
1553447190,70,74,0.428663549634,2.70409382723e-05,0.000128819535699,0.511929824561
332921113,519,370,0.448669626934,0.00711641417996,0.00134546714804,0.136735595036
2921101594,0,1,0.228542520536,0.0,3.02671501708e-05,0.0
3654048027,10,15,0.360355896951,2.20427303862e-06,6.23380286868e-05,0.494736842105
902707484,24,31,0.357438035438,1.14131427769e-05,7.29642013926e-05,0.267425320057
704494340,0,2,0.258012979098,0.0,3.02671501708e-05,1.0
